place,kde:amenity_hospital,kde:amenity_place_of_worship,kde:amenity_police,kde:leisure_*,kde:tourism_*,kde:shop_*,kde:highway_bus_stop,kde:highway_residential,kde:highway_primary
353,3.556669063892462,4.254351463802875,3.894756445340454,4.196519626747653,3.265623596930344,3.7757421989950206,4.229598027872701,3.5246250514589654,3.7209085924503977
354,3.728079516750791,4.3079033255478105,4.004068171126635,4.352628432651807,3.4450049470795294,3.8877827072725637,4.327815195971301,3.580932950191242,3.7763850038265474
355,4.1114335553128445,4.335764138933486,4.046057021638314,4.496942941806919,3.6189597458089073,3.9904909641727535,4.397684719626497,3.640977071189841,3.822295475773366
356,4.262123639681523,4.330787112589734,4.076164998806604,4.638952818185652,3.7838698458780735,4.074706463202187,4.446569187984144,3.7420972727667543,3.8601987221324414
357,4.202546612777837,4.263603059035482,4.115793991282864,4.77264237174292,3.9336131508789203,4.144973777166081,4.48513771173128,3.8729524770365025,3.8886428157923874
382,3.6972285725019574,4.024159492131332,3.681177680004829,3.7785283209650817,2.9206201973746966,3.5806240638496227,4.040253825846133,3.7209392777872328,3.565001041743038
383,3.873975320832543,4.156140831569681,3.834582440098566,3.994283838907533,3.105185361568032,3.703666666170175,4.181612176366009,3.655777604148126,3.6573994276204687
384,3.7002474432684545,4.250376145375787,3.9824305082932887,4.184109126683429,3.2873980060699752,3.8218174341672704,4.296221134124366,3.5872112633723265,3.7372390200776255
385,3.709527781288956,4.303506112633663,4.076018632348102,4.3432649088860735,3.465908536409528,3.9324798016901497,4.377961579568492,3.5597075468274895,3.7955704614609544
386,3.9179183319570474,4.32221581039995,4.112772251728792,4.486978741086702,3.638561312719056,4.032607169530362,4.437829152294103,3.5796412052160527,3.8398992075726994
387,4.100044685220167,4.3133828979599524,4.1401193182161204,4.628783067662807,3.802263698301398,4.120166388142561,4.48684646795358,3.6871783551917456,3.876243178385465
413,3.7528558654679602,4.027651728298968,3.739047662179949,3.7731019624444446,2.933217276918353,3.6172697205291264,4.0960160428432495,3.8851637905103598,3.568868651679729
414,3.9748598363919565,4.151987270005762,3.8854343558796685,3.9797684252719296,3.1162640820422007,3.7399842144639095,4.231029272529813,3.767747189832283,3.6593867219265057
415,3.6814124554496455,4.230032906568072,4.015291725914965,4.164612956369737,3.2966245643987806,3.8572182330682754,4.331883651218195,3.640253537011798,3.7403407095835384
416,3.596135956390382,4.275630785499105,4.104752549095245,4.325011299799511,3.472976377889446,3.9657006364486946,4.405936933033249,3.5316711003180146,3.8069280140335167
444,3.3686603709730156,4.01349073128179,3.7885909204356367,3.748586316814663,2.936824301242436,3.6442788463196223,4.120949543448715,3.992613630688771,3.570927877207481
445,3.524970614452354,4.129528599485477,3.926849529684365,3.95320306739905,3.1169841566393623,3.766862191440655,4.24800457737188,3.833333712081819,3.6584990552040413
446,3.457652000156419,4.1968844725250705,4.045931840933454,4.131290666790656,3.2938437517121253,3.8827529808549244,4.338127293355843,3.6480050760994107,3.7375183502903546
475,2.978363076174315,3.991583043458183,3.8380697734886984,3.7166117360480673,2.9329641111181752,3.663921983393262,4.117810913942197,4.036118899098176,3.572508766897881
476,3.1558631060557,4.0948587588729435,3.9733220527103916,3.9260105277212407,3.1090281085813265,3.7863825390116634,4.2426787924516915,3.8829862502290897,3.6568958740287982
297,3.507762708313305,3.9961897101322137,4.067701477552308,4.8270739150991755,4.086357035990445,4.065549158340634,4.317272293241915,4.22061806717176,3.861200705294401
298,3.3344124466205627,3.9078707566311337,4.082431104658381,4.795749112387902,4.206981590387122,4.063750535836558,4.275236338122799,4.258463614746983,3.8581003026703407
327,4.02251770573381,4.140371385706791,4.106872678162247,4.8541652193130265,4.010474764487589,4.12778101505544,4.429808256385666,4.093306947251742,3.8810915862669084
328,4.063303692018504,4.065782653698957,4.164148643635006,4.882390145165196,4.11777158234407,4.156486698815673,4.428883863144666,4.201206952540753,3.884969563019787
329,3.8519176374308324,3.9776672694794026,4.148078908619501,4.857874912675435,4.228866563586426,4.151588320343588,4.385801630964547,4.221844031877444,3.878692217363028
330,3.4660554821643,3.873458052658222,4.106454913460663,4.79112657151917,4.347057675778957,4.113547657251761,4.304191801889685,4.124908387319833,3.8510012084850516
358,4.382054199683992,4.196200723518848,4.161283403461505,4.879506339506166,4.041520162295,4.2014995561067,4.5074511672791715,4.0251000935099785,3.9029616901953688
359,4.600233469197553,4.127484330948084,4.199138769058228,4.909828545558151,4.134727851766502,4.236537495240178,4.505871254835814,4.133768080680072,3.9060907621390797
360,4.276449973530292,4.041789319670832,4.197527707358869,4.8811159434702525,4.2335857893593145,4.224235345473293,4.460536113855078,4.121125599225932,3.894542807285589
389,4.5225565649907775,4.229293603957688,4.199738682718779,4.863925769322071,4.05219132619449,4.253984570962114,4.560927426232944,3.948185451628463,3.9233575254063364
390,4.63708197798295,4.17568849602012,4.216895444431998,4.906317234427194,4.135464945198275,4.284800297689834,4.5553597876520335,4.0366058551897535,3.925365575943477
421,4.519734438286896,4.195701118548309,4.2438219883983646,4.891715541050381,4.119324574859744,4.319412787804623,4.588221942553979,3.961564572461535,3.940145262160234
331,2.9829288873674114,3.7548580519355745,4.059002584838062,4.705203949343796,4.4711273784675365,4.05526930134684,4.201901857630247,3.9528852457799193,3.8124666494247084
332,2.445967383571357,3.6259042176673084,4.022109662623803,4.604430168160427,4.599396822053172,3.9870645620940692,4.095120025073195,3.865597704581818,3.7677163322740554
361,3.8130416197575996,3.932788898742425,4.142133709419802,4.814514817094976,4.338672331720713,4.178503560978038,4.375751495633807,4.01229509774358,3.8621951476626357
362,3.2575588038397822,3.806778338102939,4.089864362612936,4.722869337343949,4.44463033264961,4.116913195238112,4.275185971383486,3.849433702248538,3.8193977502281307
363,2.671137846562486,3.6660892770390046,4.046814615495464,4.600858748878624,4.5490081434634115,4.04415110552984,4.165798508817824,3.7336642184202358,3.770416060975334
364,2.0737185996394385,3.5204004512091345,4.007048691964117,4.457843369805369,4.650530493984861,3.958655601906216,4.045737261247641,3.606966977116441,3.7151529110955472
391,4.55862293126312,4.089396299249016,4.203921683721335,4.878749950419685,4.221432215874651,4.273673444062913,4.510396529567863,3.996509059704543,3.9088464631937683
392,3.984480106566053,3.9725391536768626,4.157718341786989,4.808387233642057,4.309432452558522,4.228847311656221,4.428664500213111,3.857795837428146,3.870399108567838
393,3.382613923949443,3.840659691317523,4.101404704133227,4.69678998451859,4.391573041496625,4.16364680302706,4.330031406017078,3.66343359637572,3.82106212406077
422,4.322054195258586,4.111993561225141,4.22000189987223,4.85982372030907,4.194723979777485,4.310684382555747,4.545727710923332,3.892408244352497,3.918784870032905
423,3.883197661883322,3.995984599606194,4.169947832273609,4.77529987589662,4.262703377144008,4.265980856084454,4.466724472532544,3.704300268045623,3.8741312387787925
452,4.234554382958008,4.200702847769431,4.289117716701778,4.8525799814240695,4.082885217605193,4.347353211819929,4.611448023592125,3.8800749537156882,3.9494726424372946
453,4.006911883264831,4.123343400902035,4.253218888276036,4.827091168678232,4.148966054227235,4.33922266593882,4.5707357366446,3.8139518499155383,3.923976357007927
483,4.0527157978959565,4.210732227263515,4.3338387508623235,4.8307999511857656,4.0335207435219305,4.361016010561958,4.630402370154323,3.821795828207751,3.9507257425028826
484,3.796851592716824,4.136786562827739,4.286100794865785,4.79862459658456,4.090543453349059,4.34287914872645,4.589970823091338,3.7437314654126777,3.9139832326074036
485,3.4554392014788395,4.028890937348988,4.211414718270063,4.7103742231196275,4.131132818678892,4.286389478013689,4.513226576230778,3.5164635427477453,3.8553281121149148
514,4.073845085784846,4.230000924479873,4.363763761390809,4.80688535768571,3.9787091196284594,4.367058308180194,4.651465289010353,3.814327422282135,3.94137646856176
515,3.7443551942068294,4.147042725465438,4.308652150388074,4.7797340935599255,4.035531941646769,4.33779454674702,4.610559713453203,3.675132249082024,3.8995473144910306
379,2.271426041094149,3.5566220940929245,3.1979059662726645,3.085838526927768,2.359104452814444,3.189156918160954,3.5337040973601574,3.8095046973150684,3.241386770585745
380,2.7501927358007774,3.718202910330227,3.362482731204548,3.320550461427084,2.547221671709952,3.322612542837728,3.7103121527525165,3.867278896325306,3.355621174678742
381,3.2323239327513487,3.87487283197534,3.523664654213881,3.5522181064609395,2.7344811875717516,3.4533066623411486,3.88119451569014,3.8017768905580063,3.4638306792472164
409,1.6168002232007201,3.4015972859492454,3.087645153318826,2.8291364209906043,2.184604717179564,3.0872808169824832,3.4016828729779665,3.7723459404332527,3.1337303736065056
410,2.135156963571171,3.566432033933861,3.2575397741955006,3.0711859416622875,2.3736211134405094,3.22381878881691,3.5816699276918094,3.9403416887002027,3.2523531627706603
411,2.661830538748592,3.7267877592642,3.423307181959333,3.3107652099488636,2.5615425129935447,3.3582241885675472,3.7599070045261644,4.019145018477358,3.364681858907108
412,3.203999207396905,3.881474813560386,3.584195566234819,3.547537607317123,2.7481698124811595,3.489465099319828,3.9344066876709416,3.983274774198023,3.470357316301559
439,0.9189436807705804,3.240132520253251,2.9647607601027786,2.569378806243975,2.0035162146915892,2.976059144409456,3.25609080279785,3.7136933161529324,3.018365428745481
440,1.4425494753966945,3.4072430787422245,3.140540392347123,2.812543366978142,2.193378439617061,3.11469946516506,3.433891557224104,3.8898516870362467,3.143254642568788
441,1.9631229968122992,3.5698076022736256,3.3120509398708324,3.0549109236715815,2.3819128421235094,3.2515268067763294,3.6120206736922142,4.007195173664661,3.2615812261379684
442,2.4773129942999295,3.726594069936011,3.478283008116278,3.2930392681032075,2.568878020882827,3.386206324138806,3.788563803158274,4.082788325468298,3.372226571959965
443,2.967497233472313,3.8756727029082185,3.637837978884264,3.5282140134679345,2.753971093784,3.5172194884559858,3.960691026486117,4.082310281788024,3.47548372570696
471,1.2624187960706874,3.409909450270435,3.1890879497024183,2.7942685942730865,2.1970251979895323,3.1360276719684634,3.4499988272706528,3.908802058410755,3.14827751476302
472,1.7635362344875367,3.5697019316820207,3.362513646648012,3.036936987460331,2.3846573949452914,3.2725635362980423,3.626310712825088,4.027851054760225,3.267764664520378
473,2.2375113619892546,3.7221662317327304,3.529802539519302,3.2662384742096098,2.5701820406338394,3.4064928953863074,3.798837828743867,4.0920487515786395,3.3779934797327336
474,2.658053280560313,3.864417344771505,3.6891394714556696,3.494192052032732,2.75313368569034,3.5370742447348587,3.9646885921680095,4.094208410785821,3.4800966136609475
504,2.0429457432976927,3.718690364559821,3.5791348691546196,3.2333876331804436,2.5666134387483,3.420969841431152,3.7969882677763973,4.086971296746848,3.37819361010985
505,2.437695237856929,3.856458920610267,3.7404809962775682,3.457587734282173,2.7472606866894553,3.5507758631925164,3.95604969508641,4.075388478021159,3.4835298341644183
506,2.756842874099601,3.9770537267889683,3.8908951432157246,3.677212098386187,2.923785220347484,3.676823324596917,4.1006694168445765,4.034692974577448,3.5731612112745523
388,4.274099891011668,4.275624906944712,4.170531985098696,4.759222939621486,3.948444836786863,4.1948667157678905,4.530784485153578,3.819455683161065,3.905182805085346
417,3.721531887174359,4.290985252386639,4.156841902305896,4.466533349664283,3.642417251055787,4.065285582819335,4.463084089624312,3.5371169739440074,3.85409388874168
418,3.9435128521293543,4.288064399504567,4.193114521943373,4.604158377727044,3.801405731831827,4.154564006433986,4.512690245711594,3.6586044634284445,3.889769314400743
419,4.237499291308808,4.2690264219349405,4.221180696406623,4.732902742045967,3.947617900220469,4.2312931561308496,4.557796869136643,3.7857025717641033,3.9192134015512323
420,4.614655055471692,4.240029912652927,4.240429427779233,4.838938182143581,4.044371063309357,4.291333001089196,4.590688695857436,3.8991324880022162,3.9400373023167994
447,3.442460131872942,4.2382782754284225,4.138143613174677,4.290818126737394,3.466459426401289,3.9912719675304444,4.412554916104581,3.5167178668914314,3.805727289204917
448,3.5771098606938554,4.260164213982991,4.203881564216706,4.439914633878253,3.632262363157671,4.091783566854662,4.476950666606054,3.5232913433850737,3.8606814001205905
449,3.8154703676179946,4.26675334153712,4.248954682194219,4.580137031288572,3.7781837502627775,4.182298861121687,4.530138130172791,3.642845382179029,3.8987656223787646
450,4.089362465029481,4.260319991507711,4.276842334515143,4.71086726155824,3.908794477306551,4.259417113426185,4.576062659224622,3.7660111152418683,3.928126488351154
451,4.283966395958254,4.2405635384261355,4.290240066611904,4.810769655774321,4.008030675729903,4.317626829107542,4.609177289594813,3.8494568922155725,3.9480110142224056
478,3.3322137216260663,4.2094341992434,4.188161417689281,4.260005459921912,3.4459492060455448,4.010853815366589,4.411565238164167,3.5473220834967094,3.8027977715603463
479,3.5154040983344887,4.2383975321863705,4.263844409204246,4.416148208754185,3.601505576863116,4.112825181395404,4.483073567350388,3.563681056120119,3.860937497880691
480,3.770992563841976,4.254397719953584,4.3163262783318,4.562685085204311,3.73810377934537,4.205030902464209,4.543032844391718,3.685062282536334,3.9042581851863574
481,4.032137290567556,4.258504321365729,4.341815658318707,4.696384666835014,3.8573426598248775,4.282843622784968,4.59240709531214,3.794273406757604,3.9339134921977035
482,4.159650429308622,4.247490905582319,4.344567473376284,4.793789836713627,3.9552934296262814,4.338835967156021,4.627009237040188,3.8308201130161184,3.9514911659682177
509,3.357496361633769,4.194686133796818,4.250609066491702,4.2382551383314055,3.4175132170279285,4.024253456826287,4.409027599840524,3.6440215177933837,3.800540768645307
510,3.572030472905221,4.229470012360286,4.335152383685264,4.40254378972004,3.5632089879789595,4.127686513005338,4.485875959236356,3.672244524398929,3.8613114574935814
511,3.8383956829215466,4.2527338680894715,4.397781316894644,4.552202325677188,3.693649449522689,4.221808476603499,4.553398633911293,3.791738539881747,3.9097895675848946
512,4.151915598876489,4.265463392074112,4.417369721462,4.680318565789763,3.8070809790397044,4.300251672239121,4.608378000455643,3.883412739921326,3.9388331134544856
513,4.357630177756667,4.263065440563272,4.399634483517907,4.771494599307582,3.902091009908715,4.356971535543744,4.646283405271433,3.8763658607830696,3.951664499097161
540,3.552094863988063,4.1968436534485765,4.318411114657083,4.226152071318763,3.388861282381865,4.030749552993978,4.41019657477727,3.8034576232475867,3.7989767300069808
541,3.7514089069731056,4.233896092072547,4.4062053665628955,4.399420527034566,3.528331390456807,4.134622817035268,4.4910473744885735,3.8279652679026714,3.862004049440955
542,3.9664949602643307,4.258987477288841,4.475199463257793,4.544135293468221,3.654274281324562,4.228508465771039,4.562023766315296,3.9457313398941007,3.9132147321460735
543,4.205658078415508,4.274385183530743,4.494853454381806,4.661599369325401,3.764080749628584,4.303380057172102,4.620009044155147,3.989959361377789,3.943807212915541
544,4.333947899186837,4.268357821856258,4.452711054195742,4.746411622124617,3.8555529482201125,4.3522279453955495,4.656615574129999,3.9385182623653083,3.952048525618448
572,4.04571069669243,4.2510783240273256,4.470938539402486,4.389729455165751,3.4980529433556216,4.13202775983039,4.49982737852079,3.9623757468165692,3.862654823289496
573,4.181302931026748,4.270839380351704,4.52163560497935,4.526049976811082,3.6220248416394485,4.22250540011189,4.5697083469916056,4.037565139330839,3.9160519691142515
574,4.288301957576541,4.278234416760881,4.528600638902976,4.6365636480253745,3.72809550401199,4.293109193216473,4.6249547233233805,4.050686998586764,3.950120366711232
575,4.317585249943846,4.269219573970027,4.494005313739738,4.715248800684835,3.8151886924096017,4.33222478430514,4.658142520959643,3.9905004680909304,3.9550317604337373
603,4.416200858034832,4.2791555909614925,4.5371800183090585,4.363713774810041,3.4687063091555386,4.121616934154661,4.5121343990224005,4.064188315928428,3.8618898555812926
394,2.777112593779201,3.6956311107161124,4.0449948006708105,4.553378200719232,4.471487036083524,4.081428092775706,4.2146149102232595,3.4627216873299833,3.7625173887912666
395,2.1720148128598322,3.54414188057995,3.9845192573180115,4.391286402257396,4.542895400522034,3.983915474917822,4.083796676647474,3.264283484042396,3.693503316852283
396,1.5690201696579895,3.3876485523936584,3.9012232405585396,4.212724741531241,4.582839270532035,3.8729677091804415,3.940072270095243,3.010874324852251,3.6093726180068444
424,3.3370801119646054,3.8623991844208785,4.1066652768078065,4.646781426661336,4.321641738865675,4.191963761414666,4.365491515505287,3.447647477558256,3.8151026491815276
425,2.764311942711998,3.7160804250414703,4.037562159994675,4.490129006012475,4.378903103554156,4.1010122063563585,4.242922875053132,3.174751251962446,3.745910461431766
426,2.1836699739761287,3.5616986477267822,3.9607553020442956,4.316867902617485,4.426829716340797,3.9987242895031,4.107171213679461,2.9072234072381793,3.6680615235742273
454,3.6464554054803053,4.01313250222381,4.188898765285147,4.737314061411608,4.199006334054157,4.284093918612221,4.491404958250065,3.605881066289392,3.868972485511069
455,3.187192667600892,3.878709928082161,4.115329297857393,4.597208141341726,4.24233533408161,4.20418378149259,4.386866208595983,3.2763878522487992,3.8015918837348117
456,2.677590137050475,3.7302368785161697,4.035584648721292,4.429655911694553,4.280492396799766,4.1100827627229,4.26220363272996,2.933180087918654,3.7258901687575907
457,2.144837337002477,3.5737357577851245,3.947932372036053,4.2455794775645135,4.308211379660853,4.005653571772889,4.1227023975145585,2.5996293710363876,3.6424822896892763
486,3.049324236027536,3.8891158088273485,4.130408267800172,4.55707627948288,4.161009648952203,4.206081606665533,4.407098688244345,3.1494120003886614,3.784233350819026
487,2.597715890645444,3.738482844727953,4.043352221156043,4.377312416915652,4.183327357211666,4.111135862877024,4.277997828454813,2.7503735984104143,3.7045430369016046
488,2.117117538153797,3.580619170444839,3.948628094856708,4.182930797432652,4.194905817305854,4.00601877217612,4.134107155948914,2.3604952266181467,3.617447647701624
517,3.0176952138396467,3.8905965608301063,4.152940826166544,4.522494119352187,4.0834898831779265,4.200992541183153,4.425774260094247,3.0356700349933394,3.7656009028288686
518,2.6059238999173577,3.7405499691569677,4.062214950076971,4.330888885860656,4.0922522174199125,4.106099745375772,4.2892855395431155,2.6193808461490864,3.683220325044532
519,2.1657649471560974,3.5826491902609057,3.963167630077694,4.126147362781198,4.092723597934165,4.000981561993637,4.140684130429468,2.195417038150463,3.59343908064157
548,3.1332869054830925,3.8865921118933997,4.184786286827924,4.486491946008128,4.009482724019565,4.190856808965961,4.4294784746637035,2.9727063542135213,3.7478180352714823
549,2.744388704815164,3.7379002685816634,4.092677578143043,4.284427764492925,4.008280586966619,4.096469381799908,4.290198102202151,2.5564584585267127,3.6629625138674697
550,2.3253872482611446,3.580714747379769,3.991075336572204,4.071680840026245,3.999198864766627,3.991583727479515,4.139923221943651,2.112254566897109,3.5708394427600574
579,3.382732878933363,3.8804370462647615,4.22672658488667,4.433581605625006,3.9371277118992856,4.177517202181447,4.415149857439257,3.0188545522351724,3.7317342450591973
580,3.000185818710634,3.7326090529501332,4.134259058241788,4.232480460202835,3.932130635658674,4.083633240872645,4.278504401726739,2.5844488808886386,3.6441842815310856
581,2.5833849111649125,3.576044419678153,4.031078111272636,4.018220518749812,3.919497881700379,3.9786736889872607,4.130592904981695,2.1132117725723987,3.5497514334980114
610,3.717368736412848,3.8739540385490994,4.277228153033631,4.3716877225484705,3.8712650715156824,4.163968124333344,4.391235503734581,3.149726734925638,3.7167318860551575
611,3.32779910678409,3.7260163930879724,4.184617869384944,4.176574389976954,3.8643949202977455,4.068567637518736,4.256082893767008,2.677466541984936,3.6265576401963777
612,2.8995896256496736,3.5695893069353737,4.080713949718348,3.9657994425436005,3.8499430638780607,3.9626295038440844,4.111705461064869,2.171055426324118,3.5299059957008865
641,4.085385482161749,3.867083796687938,4.331458334445751,4.308846436877815,3.8158283351176534,4.148712851268648,4.358571964443001,3.2654740071853947,3.7014485663345287
642,3.6822512964295506,3.718402974278689,4.238313792697177,4.120957327873603,3.805980590478719,4.050496783610452,4.2230106681254185,2.7647844872765734,3.609337346670568
643,3.233768233748665,3.5617445708687043,4.136018472415746,3.914766496462903,3.7863036425706627,3.9430067985160946,4.078847190193271,2.2391813959187914,3.5107666373226287
672,4.458414128779289,3.858532408984958,4.375488550169191,4.253662460165385,3.773907168491136,4.127446643418072,4.315233287200584,3.300879148617801,3.68524496259489
673,4.03111901984945,3.7093547486750715,4.2852944028862066,4.0726551847495625,3.7605699358610805,4.027433853357575,4.1795846979706415,2.809924352399543,3.59181453348935
674,3.554964636365104,3.5524752612259825,4.191167752330609,3.8712082907599257,3.7335527121496517,3.9187805617314826,4.034428767597364,2.290582186649571,3.491702151103704
703,4.8134137981112985,3.847615138695648,4.396272362943815,4.214575384865556,3.747837260765258,4.09828045800359,4.261665611856586,3.295245669809603,3.667685044215826
704,4.3436551948637,3.6984415708508767,4.311879663085108,4.0393477516923735,3.731845616995531,3.9978977646254883,4.127617313022068,2.8243266433166383,3.573271343163679
705,3.838925896564222,3.5416312776858554,4.2290155987642315,3.841499466689063,3.7013945628032188,3.8890310456647903,3.9838146761068707,2.331237795934447,3.4720690452372693
735,4.586362280946471,3.685529138306533,4.30176695461164,4.021303130334479,3.715300928581219,3.9614510102664084,4.069074030315985,2.8368521868459435,3.5529229950823566
736,4.071197595906833,3.5291950021559497,4.2157707883069495,3.8268660340160032,3.6886345218952625,3.8533720194921344,3.928606946240949,2.391362810126333,3.4513118803768137
765,5.225446346983588,3.8173451349422862,4.334007630484878,4.185519155403158,3.716471367822302,4.015486534866625,4.131248912280631,3.2568234762159207,3.6231397441040905
766,4.759421692571518,3.671119836939358,4.2519488140672586,4.0144356451062215,3.7007819524676515,3.918584248465894,4.006009388150034,2.903508881095929,3.5306224457010345
767,4.2592676896444,3.515365897063477,4.158213394412963,3.8211695333563327,3.674934548887438,3.8119698027862476,3.8704196998829232,2.5146242727890336,3.4291534391331187
796,5.337828455844617,3.801158922882495,4.271688928295957,4.194742013004756,3.708218042580797,3.9653097234090957,4.060442584063939,3.370035454884839,3.5976423038558547
797,4.910539037542446,3.6562370579806274,4.185483071962251,4.0184376439666245,3.6891824158309534,3.8703674282708906,3.9397009361263784,3.067245255406771,3.5069300790450946
798,4.43051777137009,3.500275522819045,4.084788915725149,3.817476310959375,3.6545056991501363,3.7651622117221173,3.8093234006816097,2.726838383825159,3.4055312516679415
799,3.9140663924817507,3.3362144500090913,3.9653825039850994,3.594384449823105,3.5836510408212794,3.6517590448490367,3.665504428384942,2.290662863389068,3.29614191559455
827,5.492739011612015,3.7871724871554484,4.2072982294666055,4.206628663922045,3.710911257021004,3.9116885627522837,3.988958731987079,3.530089352486728,3.5717694768214923
828,5.085730350403287,3.6409548135795546,4.1154004405741365,4.026367567646647,3.684995431952882,3.8173406755570767,3.869701157802769,3.3013356682982096,3.4822787759065896
437,-0.13897857166071725,2.895592828801062,2.603252859207259,2.1001250525232678,1.6204817270517848,2.694296367635065,2.8716906624063085,3.2211054001250137,2.759429337716666
438,0.39194547946400116,3.0693577078283383,2.7854716611359556,2.330055351513238,1.812507904279565,2.8358544242903108,3.065316148150375,3.466907271475952,2.8900032234689643
467,-0.8454667138802283,2.7260776453990747,2.4563141556584207,1.8550790185802501,1.431810041343609,2.5721501874252617,2.696996213659757,3.0587137555572532,2.6324375833323366
468,-0.30948794159232973,2.9019058822061234,2.643834345806517,2.0764353214940527,1.6248683521699743,2.7152043320948724,2.8914675564940424,3.3269904612684247,2.763904041627299
469,0.22174314536319395,3.0749617958557423,2.8288730847766126,2.3108002524989146,1.816872820065245,2.857029544678813,3.0833006657793565,3.542611754274363,2.8940006753761214
470,0.7466093828208282,3.2445897930698564,3.010873336891549,2.551647592360263,2.007665167754353,2.997398114961987,3.270101703396076,3.741211372826406,3.02234775218599
498,-0.9881006164581545,2.7313966356051633,2.488967179110561,1.818187251340234,1.4323470225280088,2.587891565182815,2.707747779223199,3.0680715597654764,2.634415183297243
499,-0.45123999272478477,2.906789521252982,2.6792239378739926,2.0504014479635035,1.6252822307301056,2.731079767359379,2.900623160604697,3.382984567721344,2.7645706961387404
500,0.07952059580909987,3.0791963960960125,2.8671113516210682,2.2914896754905794,1.8170413409379398,2.872988986068453,3.0901921059342836,3.600203424433259,2.893427220196749
501,0.6010490292987112,3.2478526003816093,3.0520269713407537,2.534615392448874,2.0074076921535475,3.013338249541512,3.275081114660594,3.753138734427738,3.0205238921237427
502,1.1084083064893586,3.4117177755411756,3.2331491959310266,2.7733681662214575,2.1960826124974915,3.151761251437783,3.454578100424248,3.9215769046266367,3.144883236925711
503,1.593440728383459,3.569355000755115,3.4093572415005657,3.006304245797306,2.382662023067464,3.287806993108088,3.62886162855888,4.044702338781335,3.264552132694739
529,-1.0903341885185918,2.7356910674712376,2.5155593346650496,1.7784073245667162,1.4292015384916095,2.5988468409275747,2.7101078807286427,2.9980960782231545,2.633508175228984
530,-0.5508570191225481,2.910759677819037,2.708452978060024,2.0216651968441894,1.6218465522422365,2.742011657550634,2.901504598557267,3.391697382991566,2.7617855137332974
531,-0.016887220953941462,3.08279010739413,2.8992155987803048,2.271404277901617,1.8132176740554193,2.8838844542751794,3.0895744610288176,3.55632007487346,2.8887344118333687
532,0.5082122693408118,3.2509719575177307,3.087277263760742,2.5210996200133575,2.0030646104229834,3.0241500179333336,3.2733511985182453,3.7345205698418464,3.0138468688573106
533,1.01983271975694,3.414195038045282,3.2718522417878897,2.7557689179965354,2.191040850453107,3.1623666029278716,3.451938791535907,3.9364044185897917,3.13626220012571
534,1.5115714567752243,3.5709641164014325,3.451848524686888,2.979066925214026,2.376666706950454,3.297966353133269,3.624440532742886,4.055451251472551,3.2548123849790613
535,1.9748655672662916,3.7192989316714833,3.625747767491531,3.20152949436784,2.5592813946619097,3.430368504720681,3.789556973425462,4.10690348874345,3.3683001081653323
536,2.399248236249939,3.85657349382147,3.7914779745106517,3.4223212804647396,2.737991862618916,3.5591697629928376,3.9449701159000483,4.099251229823981,3.4742779584621637
561,-0.600302791562036,2.9140118659672227,2.73041339687101,1.987341409375345,1.614684552880436,2.748031471490437,2.8954183792102057,3.1537294549648873,2.7562123603878312
562,-0.058383683424416244,3.0859962093322366,2.9239346285625847,2.2435215109857136,1.8055638345225393,2.8897589576380103,3.0825851775000217,3.4182423234403334,2.8807938011852485
563,0.4788906818655545,3.254307818742012,3.1151846458372927,2.5023308964177637,1.994851845194245,3.0299314156893082,3.265923345831691,3.6809186086113375,3.0035874494849963
564,1.0087524851546843,3.4178466555332783,3.3035129023611938,2.7366266367576397,2.182199567772048,3.1680751778208993,3.4443120950726076,3.9067288681591723,3.1238918375149822
592,-0.6020401927183063,2.916384677349562,2.743919031416189,1.9450897112882544,1.6039097748339683,2.749105141138955,2.8828358821487363,2.9300466029745227,2.7486318854940226
593,-0.05186319790356775,3.0885186893030863,2.9398307523007756,2.2005386614612696,1.7941828759837275,2.8905061652182233,3.069336893774281,3.292891549529566,2.8704812060262093
594,0.4995309054265289,3.2574243783012324,3.133951085051167,2.45442736249486,1.982845560801917,3.030497485505059,3.252693566935694,3.630081526287773,2.9907077936824713
623,-0.5650357641260917,2.917439804024445,2.747830028100475,1.8973056837506501,1.5896503705489078,2.7451822808021937,2.863831099191973,2.7525282790009253,2.73983711278807
624,-0.01298784918915663,3.0895858241690526,2.945472882623523,2.147323282242846,1.7791574907725485,2.8859285382095123,3.0493874715984326,3.194394029322721,2.8585691439076086
625,0.5457622354156801,3.2591410723140424,3.1417120174876003,2.395821724871869,1.9670365465061614,3.025397967130626,3.2322815355394408,3.619986233237176,2.9759142057209953
654,-0.4956141099612732,2.916669698530164,2.7411997438200495,1.8498671769396626,1.5720984296279523,2.7362958212587856,2.8385250842648357,2.561037351350455,2.7306201382378603
655,0.046900679349257235,3.088196973116945,2.9396701186874084,2.0914539397268417,1.7606349420982914,2.875917078461141,3.0225320886852156,3.0346102285146,2.8457566850034794
686,0.12804289629533416,3.0835632099062487,2.921665522020518,2.040488423579184,1.7389190342695464,2.8606309165145305,2.9892156167387007,2.757368359004479,2.8327613195489256
477,3.2344311863849007,4.164059508486707,4.0910261066798395,4.097269003016876,3.280488121913314,3.901707781842509,4.332610118495285,3.672379621237001,3.7340434881314657
507,2.994489026763317,4.073455613766599,4.027573727224635,3.883149270200459,3.0952313112379306,3.7983311215498077,4.223161611777995,3.9077533063757404,3.6548018738040575
